,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
404,From 15 to 24 years,Czechia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.21439066364087409,-0.9180377610467428,1.62691199239796,2
408,From 15 to 24 years,Czechia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.2987689690071468,0.5036105351597376,0.45882381165803826,2
409,From 15 to 24 years,Czechia,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
410,From 15 to 24 years,Czechia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.3651991087131556,-1.1446223839418022,-0.5347964441568266,1
414,From 15 to 24 years,Denmark,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.45440883776589297,-0.23496282924120684,1.4088429473267665,2
415,From 15 to 24 years,Denmark,Females,Tertiary education (levels 5-8),0.10977878293779267,-1.4201707237493746,1.4689085627702265,2
416,From 15 to 24 years,Denmark,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.14673078727369365,-1.8485047695274885,1.9036012700904386,2
420,From 15 to 24 years,Denmark,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.13719158023909842,0.15965002790696797,0.6817397638387314,2
421,From 15 to 24 years,Denmark,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
422,From 15 to 24 years,Denmark,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.4849319963746187,-0.8501362695179828,0.7039596472097407,2
426,From 15 to 24 years,Estonia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.9680618836985244,-0.11143493490279724,1.7681518475956768,2
427,From 15 to 24 years,Estonia,Females,Tertiary education (levels 5-8),-0.6901235751221242,-0.859639288893319,2.0764846026487125,2
428,From 15 to 24 years,Estonia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.5805585475437627,-0.06434289680521353,1.3815155673265613,2
432,From 15 to 24 years,Estonia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5637254257358358,0.11800240655069817,1.1842868371354385,2
433,From 15 to 24 years,Estonia,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
434,From 15 to 24 years,Estonia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.45310630859817497,-1.0983830534318089,0.8812733596054512,2
438,From 15 to 24 years,Finland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1468702594115052,1.0415557892411371,0.464413097667725,0
439,From 15 to 24 years,Finland,Females,Tertiary education (levels 5-8),-0.048049308103085255,-0.6889317697085652,1.3049149706854812,2
440,From 15 to 24 years,Finland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.24882758150614456,-0.482783247771692,1.386982294962444,2
441,From 15 to 24 years,Finland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.016261761535824,0.674128029643947,0.9199581622086292,2
442,From 15 to 24 years,Finland,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
443,From 15 to 24 years,Finland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.175152837666732,-0.29356130995847757,0.7317167874204101,2
450,From 15 to 24 years,Germany,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4490677524793519,0.360067637919599,0.8037946019056271,2
451,From 15 to 24 years,Germany,Females,Tertiary education (levels 5-8),0.7861878620898821,-1.0211845234735786,0.36367186603519275,1
452,From 15 to 24 years,Germany,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.08769912908754479,-0.869206198207635,1.2446405392053812,2
456,From 15 to 24 years,Germany,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.025068651362789407,0.20040874418182394,0.44205075096408863,2
457,From 15 to 24 years,Germany,Males,Tertiary education (levels 5-8),1.3424239953865038,-1.1925856577075287,-0.4655186455484191,1
458,From 15 to 24 years,Germany,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7825092203475611,-0.7944030656112799,0.2401462874276813,1
462,From 15 to 24 years,Greece,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.5692671199600756,1.7545097969320573,-0.6565270340955003,0
463,From 15 to 24 years,Greece,Females,Tertiary education (levels 5-8),0.4330788644266705,-0.24781228035292938,0.3468536311252846,2
464,From 15 to 24 years,Greece,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.2688260004277897,-0.460645389131314,0.7372658696653828,2
468,From 15 to 24 years,Greece,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8117099249556,1.1314136353090387,0.03134971226231032,0
469,From 15 to 24 years,Greece,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
470,From 15 to 24 years,Greece,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6744025990653727,-1.0319426821271527,0.542573261527368,1
474,From 15 to 24 years,Hungary,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.579953794470978,1.3468073607757125,0.20074756150068251,0
475,From 15 to 24 years,Hungary,Females,Tertiary education (levels 5-8),-0.8054591137250706,-0.07600049436511706,1.5997056982300606,2
476,From 15 to 24 years,Hungary,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0802725098049735,0.2550836480245916,1.4852771943252805,2
480,From 15 to 24 years,Hungary,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.0373319155264182,0.5718010696520321,1.0688404014008035,2
481,From 15 to 24 years,Hungary,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
482,From 15 to 24 years,Hungary,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.1578436304321098,-0.6470915641341504,1.024780994144489,2
486,From 15 to 24 years,Iceland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2323636443258572,0.9970275657405876,0.592732064959895,0
487,From 15 to 24 years,Iceland,Females,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
488,From 15 to 24 years,Iceland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0586650030125857,-0.9686410833000109,2.447491464676415,2
492,From 15 to 24 years,Iceland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2323636443258572,1.0752382645175598,0.470001519802708,0
493,From 15 to 24 years,Iceland,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
494,From 15 to 24 years,Iceland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.3342761603347085,-0.24781228035292938,1.293961811813127,2
498,From 15 to 24 years,Ireland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.817980095251655,0.8134568776046005,0.5481497882662729,0
499,From 15 to 24 years,Ireland,Females,Tertiary education (levels 5-8),0.5711230241350792,-1.6667877003505156,0.9420476892922985,2
500,From 15 to 24 years,Ireland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5046895315163783,-0.2542732627860266,0.2513944946023491,2
504,From 15 to 24 years,Ireland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6549471989697482,0.9866290560081364,0.12745241152386494,0
505,From 15 to 24 years,Ireland,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
506,From 15 to 24 years,Ireland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.8482459850125317,-0.6974407667813391,0.07661122401348723,1
510,From 15 to 24 years,Latvia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.4682011779827495,1.3408241941046881,0.1443814329538335,0
511,From 15 to 24 years,Latvia,Females,Tertiary education (levels 5-8),-0.4758873045844877,-0.7944030656112799,1.8277920567646184,2
512,From 15 to 24 years,Latvia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0302798595161862,-0.20954781845411127,1.8981898689434376,2
516,From 15 to 24 years,Latvia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2323636443258572,1.0618234053466196,0.4811757801566805,0
517,From 15 to 24 years,Latvia,Males,Tertiary education (levels 5-8),-0.2937340557299855,-1.132906982560251,1.8223729972675187,2
518,From 15 to 24 years,Latvia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.6375644699065302,-0.7319690399708783,1.9576856510814244,2
522,From 15 to 24 years,Lithuania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.612761003437799,1.6821303202959008,-0.4655186455484191,0
523,From 15 to 24 years,Lithuania,Females,Tertiary education (levels 5-8),-1.2085559508700172,0.12850028729393864,1.7138745598127514,2
524,From 15 to 24 years,Lithuania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.1095309109600953,0.15965002790696797,1.6105899754388244,2
528,From 15 to 24 years,Lithuania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2895160861360517,1.4947309072720725,-0.26454452807259027,0
529,From 15 to 24 years,Lithuania,Males,Tertiary education (levels 5-8),-0.6783359666871599,-0.15980664906256842,1.5561449689419127,2
530,From 15 to 24 years,Lithuania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.5805585475437627,-0.49771339022078126,1.7410202737259417,2
534,From 15 to 24 years,Luxembourg,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.4490854999404736,0.8321295006839173,0.980676551127583,0
535,From 15 to 24 years,Luxembourg,Females,Tertiary education (levels 5-8),0.331293197267843,-0.9380575945599193,0.9696433247683699,2
536,From 15 to 24 years,Luxembourg,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.14673078727369365,0.031837320433592234,0.825946405260408,2
540,From 15 to 24 years,Luxembourg,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.034090662083240894,-0.03552399605436238,0.6817397638387314,2
541,From 15 to 24 years,Luxembourg,Males,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
542,From 15 to 24 years,Luxembourg,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.4411025977131797,-0.5433633315111491,0.5704475554205808,2
546,From 15 to 24 years,Malta,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.034090662083240894,0.428612946963219,0.16130154862029303,2
547,From 15 to 24 years,Malta,Females,Tertiary education (levels 5-8),0.7566689518684329,-0.6636892642072283,0.19511533109942003,1
548,From 15 to 24 years,Malta,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.175152837666732,-0.306862022199655,0.7428141736871048,2
552,From 15 to 24 years,Malta,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7082542467452787,-0.03552399605436238,-0.25882497113300906,1
553,From 15 to 24 years,Malta,Males,Tertiary education (levels 5-8),1.4232989766818065,-0.8035438121636159,-0.8257489107511281,1
554,From 15 to 24 years,Malta,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.135986173405756,-1.3626117347546927,-0.036668100142247646,1
564,From 15 to 24 years,Norway,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.9211153380191173,0.08079264553727108,1.5452488441847405,2
565,From 15 to 24 years,Norway,Females,Tertiary education (levels 5-8),-0.38062910366569175,-1.561379319933829,2.0818785499668326,2
566,From 15 to 24 years,Norway,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.8242698297163691,-0.460645389131314,1.9360583418118675,2
570,From 15 to 24 years,Norway,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6145926250805402,0.14413891090049502,1.2062429054475134,2
571,From 15 to 24 years,Norway,Males,Tertiary education (levels 5-8),0.38457184915437054,-0.7146050392812464,0.7594544321538009,2
572,From 15 to 24 years,Norway,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.10096466193774374,-1.0537218433614481,1.3213398903291198,2
576,From 15 to 24 years,Poland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.5692671199600756,1.8912371631711067,-0.978686253320617,0
577,From 15 to 24 years,Poland,Females,Tertiary education (levels 5-8),-0.6031923857035849,-0.31355188519790317,1.6214719053732485,2
578,From 15 to 24 years,Poland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9344071089641197,0.47745174094211584,1.1018557979153554,2
582,From 15 to 24 years,Poland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2484567962979745,1.5143748105012778,-0.33901017194307737,0
